start,consumption,hour,dow,month,is_weekend,ctx_mean,ctx_zscore,iso_score,ensemble_score,anomaly_type,severity
2018-03-06 09:00:00,12740,9,1,3,0,11210.58208955224,2.046885250631949,0.014690762181118644,0.5754200843855781,CONTEXTUAL,MEDIUM
2018-03-06 16:00:00,12701,16,1,3,0,11133.213235294117,2.0239906815250954,0.01348128601422871,0.5744120927175493,CONTEXTUAL,MEDIUM
2018-03-06 17:00:00,12901,17,1,3,0,11476.60294117647,1.9597782297690796,0.00889105906250498,0.5740166765195601,CONTEXTUAL,MEDIUM
2018-03-16 06:00:00,13062,6,4,3,0,11367.186567164179,2.0891211291261866,0.014486048088198089,0.5822241009080464,CONTEXTUAL,MEDIUM
2018-03-17 05:00:00,11661,5,5,3,1,9924.73076923077,2.4884696805351485,0.043786375519317966,0.5831550411355482,SPIKE,MEDIUM
2018-03-17 06:00:00,11829,6,5,3,1,10156.923076923076,2.3974461629141124,0.03176267031838975,0.5937926470131403,SPIKE,MEDIUM
2018-04-01 00:00:00,10125,0,6,4,1,8573.653846153846,3.139356203353569,0.08129228345255801,0.6054773664840674,SPIKE,MEDIUM
2018-04-01 01:00:00,10171,1,6,4,1,8604.307692307691,3.158513747231755,0.08090712252369942,0.6091568826977459,SPIKE,MEDIUM
2018-04-01 02:00:00,10301,2,6,4,1,8606.653846153846,3.0485624242945333,0.07876178618570706,0.5968805099663552,SPIKE,MEDIUM
2018-04-01 03:00:00,10322,3,6,4,1,8654.673076923076,3.0572113631254596,0.07787655642551317,0.5999855560571674,SPIKE,MEDIUM
2018-04-01 04:00:00,10291,4,6,4,1,8700.423076923076,3.045718570524393,0.07902055705767419,0.5959251056284277,SPIKE,MEDIUM
2018-04-01 05:00:00,10429,5,6,4,1,8903.576923076924,2.8864990602743616,0.077056588879932,0.5758284148056263,SPIKE,MEDIUM
2018-04-01 23:00:00,9744,23,6,4,1,8537.884615384615,2.8077866466757366,0.07187675663349746,0.5744365463076079,CONTEXTUAL,MEDIUM
2018-04-03 23:00:00,10137,23,1,4,0,8658.842519685038,3.1161995310342934,0.09055811108794909,0.5831670700000471,SPIKE,MEDIUM
2018-04-04 00:00:00,10177,0,2,4,0,8622.913385826772,3.2735460126551743,0.08757779112125214,0.6130163146038766,SPIKE,MEDIUM
2018-04-04 01:00:00,10341,1,2,4,0,8713.503937007874,3.3799130761050513,0.08700527339522596,0.6302672126368569,SPIKE,HIGH
2018-04-04 02:00:00,10802,2,2,4,0,8943.173228346457,3.3919472168877443,0.0708647825130222,0.6648492617114938,SPIKE,HIGH
2018-04-04 03:00:00,11378,3,2,4,0,9509.629921259842,3.206729651373399,0.0546967427095999,0.6696514449624948,SPIKE,HIGH
2018-04-04 04:00:00,11692,4,2,4,0,9909.330708661417,2.9896338237787887,0.05057886257294608,0.645172519142632,SPIKE,HIGH
2018-04-04 05:00:00,11730,5,2,4,0,10110.873015873016,2.7359900048630874,0.053230416988064855,0.6014249124808475,SPIKE,MEDIUM
2018-07-18 06:00:00,7600,6,2,7,0,8489.636363636364,-2.9388799257011833,0.06935225659425959,0.5993895807812111,CONTEXTUAL,MEDIUM
2018-07-18 19:00:00,9250,19,2,7,0,8147.833333333333,3.941037134809295,0.04301528368963958,0.8044318016685938,CONTEXTUAL,CRITICAL
2018-09-28 06:00:00,10468,6,4,9,0,9341.474820143885,2.9728636095883365,0.08246397701224317,0.5779158351086582,CONTEXTUAL,MEDIUM
2018-09-29 00:00:00,8695,0,5,9,1,7392.517857142857,3.3824023777268333,0.09562970070829058,0.6131379675461287,SPIKE,MEDIUM
2018-09-29 01:00:00,8757,1,5,9,1,7432.892857142857,3.454821222979627,0.09427107481562436,0.6268495796155382,SPIKE,MEDIUM
2018-09-29 02:00:00,8849,2,5,9,1,7521.035087719299,3.3981909975313673,0.10153414822960477,0.603541328947555,SPIKE,MEDIUM
2018-09-29 03:00:00,9138,3,5,9,1,7628.894736842105,3.3367846801739325,0.08219530253486601,0.6335069501799627,SPIKE,HIGH
2018-09-29 04:00:00,9100,4,5,9,1,7654.754385964912,3.329388570395037,0.09083553204869327,0.614850388119577,SPIKE,MEDIUM
2018-09-29 05:00:00,9295,5,5,9,1,7887.526315789473,3.217928491698178,0.08755580879504327,0.6046483713272878,SPIKE,MEDIUM
2018-09-29 06:00:00,9389,6,5,9,1,8134.315789473684,3.0547963482536464,0.08908094913178832,0.5768777105073499,SPIKE,MEDIUM
2018-09-29 15:00:00,9815,15,5,9,1,8564.21052631579,3.046374708965633,0.07658603149052917,0.6009659254271521,CONTEXTUAL,MEDIUM
2018-09-29 16:00:00,10228,16,5,9,1,8767.67857142857,3.2184677378210758,0.05289505991582155,0.6750839541320492,SPIKE,HIGH
2018-09-29 17:00:00,10044,17,5,9,1,8856.910714285714,3.008437489942128,0.06887849946997726,0.6108723056909262,CONTEXTUAL,MEDIUM
2018-09-29 18:00:00,9637,18,5,9,1,8520.375,3.244122536701276,0.07779876637406757,0.6284151554938646,CONTEXTUAL,HIGH
2018-10-27 15:00:00,11408,15,5,10,1,9731.203703703704,2.308607580598041,0.032921182380049485,0.5780036167829781,SPIKE,MEDIUM
2018-10-28 17:00:00,11233,17,6,10,1,9729.703703703704,2.7846888921311144,0.05999508549409449,0.5950601286885813,SPIKE,MEDIUM
2018-10-28 18:00:00,10951,18,6,10,1,9309.925925925925,2.979159799314314,0.05951875977401766,0.6254421373751673,SPIKE,MEDIUM
2018-10-28 20:00:00,10815,20,6,10,1,9168.425925925925,2.886449221761109,0.06948933825383508,0.5911808008477344,SPIKE,MEDIUM
2018-10-28 21:00:00,10744,21,6,10,1,8821.814814814816,3.183220409256877,0.07771619900836335,0.6193708511363981,SPIKE,MEDIUM
2018-10-28 22:00:00,10458,22,6,10,1,8503.944444444445,3.1856816047231837,0.0746980677353109,0.6258692958327534,SPIKE,MEDIUM
2018-10-28 23:00:00,10218,23,6,10,1,8297.666666666666,3.1621851638925844,0.08496371029272126,0.6014781931914256,SPIKE,MEDIUM
2018-10-29 04:00:00,11425,4,0,10,0,9969.666666666666,2.1784350870907785,0.013298378272086464,0.5981442193312049,CONTEXTUAL,MEDIUM
2018-10-29 05:00:00,11834,5,0,10,0,10106.65909090909,2.749882403036288,0.01183688515972059,0.6875463895335729,SPIKE,CRITICAL
2018-10-29 06:00:00,11824,6,0,10,0,10139.91603053435,2.973764223425841,0.02845177408460753,0.6876854521760711,SPIKE,CRITICAL
2018-10-29 07:00:00,11884,7,0,10,0,10142.809160305344,3.091379989093974,0.02952870745436975,0.7032897616784702,SPIKE,CRITICAL
2018-10-29 08:00:00,11781,8,0,10,0,10138.80303030303,3.001964544423184,0.04450476864407005,0.6593667631161171,SPIKE,HIGH
2018-10-29 09:00:00,11648,9,0,10,0,10118.060606060606,2.8786318659141785,0.06183136797024602,0.6055424340441579,SPIKE,MEDIUM
2018-10-29 10:00:00,11561,10,0,10,0,10025.818181818182,2.8660594731822115,0.06819698331848034,0.5907199083110772,SPIKE,MEDIUM
2018-10-29 11:00:00,11495,11,0,10,0,9928.05303030303,2.8895777931284212,0.06838957466195816,0.5938863088743911,SPIKE,MEDIUM
2018-10-29 12:00:00,11436,12,0,10,0,9877.636363636364,2.8762473765013366,0.07114258711750021,0.5862819491636507,SPIKE,MEDIUM
2018-10-29 17:00:00,11832,17,0,10,0,10239.075757575758,3.06302967612281,0.05983537321516608,0.637485420037642,SPIKE,HIGH
2018-10-29 18:00:00,11608,18,0,10,0,9782.583333333334,3.356776921149338,0.06967135828990245,0.6619518932315577,SPIKE,HIGH
2018-10-29 21:00:00,10902,21,0,10,0,8994.39393939394,3.238973394012884,0.09215862532479291,0.5984888211464318,SPIKE,MEDIUM
2018-10-29 22:00:00,10502,22,0,10,0,8651.766917293233,3.2661504935008594,0.08261058026520085,0.6219800789872154,SPIKE,MEDIUM
2018-10-29 23:00:00,10242,23,0,10,0,8458.684210526315,3.2371626800240527,0.08583020077261333,0.6110603057742409,SPIKE,MEDIUM
2019-01-21 04:00:00,13463,4,0,1,0,11576.496062992126,1.6282169026124156,-0.02843476292942848,0.5996291201218786,SPIKE,MEDIUM
2019-01-21 09:00:00,13923,9,0,1,0,12037.1015625,1.7125946209864638,-0.011571037575695553,0.5781620665866697,SPIKE,MEDIUM
2019-01-21 14:00:00,13928,14,0,1,0,12154.8203125,1.698724360949141,-0.011731977343045652,0.5763907606491302,CONTEXTUAL,MEDIUM
2019-01-21 15:00:00,14171,15,0,1,0,12287.376,1.8012850301598764,-0.021536215130227188,0.6118043600736114,SPIKE,MEDIUM
2019-01-21 16:00:00,14165,16,0,1,0,12221.1953125,1.8386590242467997,-0.020292957308892245,0.6149339025764855,SPIKE,MEDIUM
2019-01-21 17:00:00,14155,17,0,1,0,12211.346153846154,1.8183145500180147,-0.021702210555823886,0.6147171370653766,SPIKE,MEDIUM
2019-01-21 18:00:00,13943,18,0,1,0,12049.166666666666,1.7880664147176466,-0.016852961800486677,0.6002989288142152,SPIKE,MEDIUM
2019-01-21 19:00:00,13464,19,0,1,0,11537.469230769231,1.8269008277141814,-0.016433958790174175,0.6053224341252261,SPIKE,MEDIUM
2019-01-22 04:00:00,13930,4,1,1,0,11576.496062992126,2.031278501691826,-0.010379819317210215,0.623947446314886,SPIKE,MEDIUM
2019-01-22 05:00:00,14187,5,1,1,0,11949.178294573643,1.9067392028099803,0.003514793967460572,0.5769068155639159,SPIKE,MEDIUM
2019-01-22 06:00:00,14374,6,1,1,0,12182.68992248062,1.8973587512087169,-0.005694424206246884,0.59418072532503,SPIKE,MEDIUM
2019-01-22 07:00:00,14233,7,1,1,0,12117.317460317461,1.9087249600638039,-0.003332318916441701,0.5911053726748499,SPIKE,MEDIUM
2019-01-22 08:00:00,14178,8,1,1,0,12020.192307692309,1.9029912445260417,0.004952120249576586,0.5734224395270301,SPIKE,MEDIUM
2019-01-26 15:00:00,13502,15,5,1,1,11802.21568627451,1.7756924482808472,-0.016769726163147203,0.5982583237592058,CONTEXTUAL,MEDIUM
2019-01-26 16:00:00,13663,16,5,1,1,11884.096153846154,1.880737163270868,-0.01807389372985757,0.6167943018059361,CONTEXTUAL,MEDIUM
2019-01-26 17:00:00,13608,17,5,1,1,11859.78,1.8662693637369012,-0.015172033724567213,0.6087157753238335,CONTEXTUAL,MEDIUM
2019-01-26 18:00:00,13215,18,5,1,1,11565.38,1.785190170743423,-0.013765596086208864,0.5935971736218402,CONTEXTUAL,MEDIUM
2019-01-27 07:00:00,12803,7,6,1,1,10903.156862745098,2.0221023700227367,0.0056906442067701235,0.5899398331108894,SPIKE,MEDIUM
2019-01-27 08:00:00,13063,8,6,1,1,11031.627450980392,2.109371047081831,0.0004883943573236182,0.6136993392873128,SPIKE,MEDIUM
2019-01-27 09:00:00,13160,9,6,1,1,11117.823529411764,2.1369297320019416,0.002362083329065401,0.6140646010271227,SPIKE,MEDIUM
2019-01-27 10:00:00,13108,10,6,1,1,11128.711538461539,2.2016758321102508,0.001805359073378754,0.6249879620792518,SPIKE,MEDIUM
2019-01-27 11:00:00,12982,11,6,1,1,11090.02,2.089208683513351,0.004611829976846282,0.6022799266043188,SPIKE,MEDIUM
2019-01-27 12:00:00,12907,12,6,1,1,11071.32,2.0757688817917517,0.003488109697468267,0.6025279722801902,SPIKE,MEDIUM
2019-01-27 13:00:00,13000,13,6,1,1,11191.372549019608,2.053607177863798,0.008951645967824051,0.5880860225452208,SPIKE,MEDIUM
2019-01-27 14:00:00,13263,14,6,1,1,11546.588235294117,1.8757006945107288,-0.00525571823629345,0.5900143028392753,CONTEXTUAL,MEDIUM
2019-01-27 15:00:00,13718,15,6,1,1,11802.21568627451,2.001338470385864,-0.01895484826703908,0.6368242965663299,SPIKE,HIGH
2019-01-27 16:00:00,13914,16,6,1,1,11884.096153846154,2.1461056535361718,-0.01948779139642587,0.6598031695675097,SPIKE,HIGH
2019-01-27 17:00:00,13950,17,6,1,1,11859.78,2.2313630718503084,-0.023576147542233472,0.6809974883927702,SPIKE,CRITICAL
2019-01-27 18:00:00,13784,18,6,1,1,11565.38,2.400952108130826,-0.02469919656934083,0.708928641523886,SPIKE,CRITICAL
2019-01-27 19:00:00,13393,19,6,1,1,11092.207547169812,2.5233500590328637,-0.023410715196184317,0.7248268941527098,SPIKE,CRITICAL
2019-01-27 20:00:00,13673,20,6,1,1,11348.14,2.581265071830654,-0.023821722641430454,0.7344212281321714,SPIKE,CRITICAL
2019-01-27 21:00:00,13598,21,6,1,1,11182.372549019608,2.603431752086649,-0.017860740896124883,0.7256745659428077,SPIKE,CRITICAL
2019-01-27 22:00:00,13262,22,6,1,1,10804.68,2.65350590495437,-0.01443791135830963,0.726301030317953,SPIKE,CRITICAL
2019-01-27 23:00:00,12977,23,6,1,1,10460.372549019608,2.676974722371239,-0.0007678985152135276,0.7021036170629706,SPIKE,CRITICAL
2019-01-28 02:00:00,12891,2,0,1,0,10357.259541984733,2.249170364352914,0.02264771610299099,0.589866268865656,SPIKE,MEDIUM
2019-01-28 03:00:00,13256,3,0,1,0,10767.448818897637,2.2116823528477156,0.009211872002042765,0.6114678617706755,SPIKE,MEDIUM
2019-01-28 04:00:00,14049,4,0,1,0,11576.496062992126,2.1339858470675224,-0.047641208854872,0.7151154649221239,SPIKE,CRITICAL
2019-01-28 05:00:00,14444,5,0,1,0,11949.178294573643,2.1257164224579603,-0.039398213354747136,0.6971331088707018,SPIKE,CRITICAL
2019-01-28 06:00:00,14542,6,0,1,0,12182.68992248062,2.042822541784583,-0.03575246860707193,0.6771947005407182,SPIKE,HIGH
2019-01-28 07:00:00,14432,7,0,1,0,12117.317460317461,2.0882586376965984,-0.03316102593088044,0.6788071645543363,SPIKE,HIGH
2019-01-28 08:00:00,14411,8,0,1,0,12020.192307692309,2.1084761733059425,-0.02387908072152034,0.6630248236084564,SPIKE,HIGH
2019-01-28 09:00:00,14337,9,0,1,0,12037.1015625,2.0885502710840824,-0.02374498209359488,0.6597386910700883,SPIKE,HIGH
2019-01-28 10:00:00,14287,10,0,1,0,12005.0390625,2.04576644568413,-0.021858678432186918,0.649438520968677,SPIKE,HIGH
2019-01-28 11:00:00,14149,11,0,1,0,11955.417322834646,2.034939088604941,-0.021696767802760974,0.6474721583974543,SPIKE,HIGH
2019-01-28 12:00:00,14052,12,0,1,0,11890.108527131782,2.0423900214444055,-0.02101704362472201,0.647219470405072,SPIKE,HIGH
2019-01-28 13:00:00,13954,13,0,1,0,11962.44,1.929330097864444,-0.017913444883581264,0.6238186664041527,SPIKE,MEDIUM
2019-01-28 14:00:00,13933,14,0,1,0,12154.8203125,1.7035144123266868,-0.009798138354593755,0.5731900057442875,CONTEXTUAL,MEDIUM
2019-01-28 15:00:00,14100,15,0,1,0,12287.376,1.733388657454203,-0.01279335811115867,0.5837883720753948,CONTEXTUAL,MEDIUM
2019-01-28 17:00:00,13977,17,0,1,0,12211.346153846154,1.6517931344152963,-0.01355667902816815,0.5729958243606919,CONTEXTUAL,MEDIUM
2019-01-28 19:00:00,13239,19,0,1,0,11537.469230769231,1.613536632965391,-0.02267994198528045,0.58572754632028,CONTEXTUAL,MEDIUM
2019-01-29 04:00:00,13095,4,1,1,0,11576.496062992126,1.310600910190096,-0.04525733749177685,0.5857336264715838,CONTEXTUAL,MEDIUM
2019-02-02 14:00:00,12706,14,5,2,1,10873.479166666666,2.057656331836424,0.0037545586133552744,0.5992474795278062,SPIKE,MEDIUM
2019-02-02 15:00:00,13161,15,5,2,1,11228.34,1.9107212291491371,-0.016314870724963737,0.6177591681684116,SPIKE,MEDIUM
2019-02-02 16:00:00,13315,16,5,2,1,11619.102040816326,1.7291237307568157,-0.011506499567722428,0.5805312185383582,CONTEXTUAL,MEDIUM
2019-02-02 18:00:00,12851,18,5,2,1,11268.020408163266,1.6546375351942755,-0.014897661444855381,0.5761479728709966,CONTEXTUAL,MEDIUM
2019-04-19 04:00:00,8283,4,4,4,0,9909.330708661417,-2.72744547678464,0.050408641746975014,0.6058600984443321,DROP,MEDIUM
2019-04-19 05:00:00,8459,5,4,4,0,10110.873015873016,-2.7913240314307317,0.0548415231213254,0.6065243885988627,DROP,MEDIUM
2019-04-22 05:00:00,8365,5,0,4,0,10110.873015873016,-2.9501646059986375,0.08326354347356574,0.5728594909102935,DROP,MEDIUM
2019-05-02 14:00:00,9940,14,3,5,0,8737.676691729323,2.7336562185401103,0.06705396233805883,0.573013025293525,CONTEXTUAL,MEDIUM
2019-05-02 16:00:00,10048,16,3,5,0,8755.255639097744,2.809086553505943,0.06866049433056354,0.5811615017281473,CONTEXTUAL,MEDIUM
2019-05-02 17:00:00,9977,17,3,5,0,8711.804511278195,2.851893329302062,0.07266809723072531,0.5795017546676383,CONTEXTUAL,MEDIUM
2019-05-02 18:00:00,9745,18,3,5,0,8411.57142857143,2.9705018447218725,0.08305596568341816,0.5763569883654831,SPIKE,MEDIUM
2019-05-03 03:00:00,9816,3,4,5,0,8242.962406015038,3.0223513820606778,0.05294678769565908,0.6453149035012475,SPIKE,HIGH
2019-05-03 04:00:00,10308,4,4,5,0,8721.285714285714,3.085991178208694,0.052621279225910866,0.6556016085373577,SPIKE,HIGH
2019-05-03 05:00:00,10556,5,4,5,0,8959.939849624061,3.152163986644526,0.0588313850142107,0.6530055304716025,SPIKE,HIGH
2019-05-03 06:00:00,10611,6,4,5,0,9040.386363636364,3.223540914768495,0.06727469422725063,0.646663681670721,SPIKE,HIGH
2019-05-03 07:00:00,10654,7,4,5,0,9044.870229007634,3.476296805839181,0.06700046422807393,0.6854515149520989,SPIKE,CRITICAL
2019-05-03 08:00:00,10680,8,4,5,0,9053.473684210527,3.615342600751343,0.06890919268175877,0.702608906628113,SPIKE,CRITICAL
2019-05-03 09:00:00,10659,9,4,5,0,9038.962406015038,3.643395002072768,0.0695677108387468,0.7055153873766269,SPIKE,CRITICAL
2019-05-03 10:00:00,10509,10,4,5,0,8936.518796992481,3.581045927598911,0.07877912192845332,0.6773874033535294,SPIKE,HIGH
2019-05-03 11:00:00,10382,11,4,5,0,8858.03007518797,3.470752952263869,0.0849125478150255,0.6482552100324167,SPIKE,HIGH
2019-05-03 12:00:00,10357,12,4,5,0,8813.293233082706,3.549014801091821,0.0848486729435633,0.660222547959697,SPIKE,HIGH
2019-05-03 13:00:00,10360,13,4,5,0,8752.052631578947,3.7496771520110532,0.08233901502251745,0.6956682944377717,SPIKE,CRITICAL
2019-05-03 14:00:00,10345,14,4,5,0,8737.676691729323,3.654482389747878,0.0836640840166839,0.6785797693406646,SPIKE,HIGH
2019-05-03 15:00:00,10403,15,4,5,0,8697.458646616542,3.735853073348596,0.07311648875447752,0.712297085258629,SPIKE,CRITICAL
2019-05-03 16:00:00,10434,16,4,5,0,8755.255639097744,3.6478505368943637,0.07566918796347011,0.6938046069902684,SPIKE,CRITICAL
2019-05-03 17:00:00,10279,17,4,5,0,8711.804511278195,3.5326353910045927,0.07721614978136904,0.6732374546203785,SPIKE,HIGH
2019-05-03 18:00:00,9990,18,4,5,0,8411.57142857143,3.5162925736374517,0.08593362525421455,0.6530708436236738,SPIKE,HIGH
2019-05-03 19:00:00,10241,19,4,5,0,8575.315789473685,3.355936719786343,0.07116347413931823,0.6587961257282118,SPIKE,HIGH
2019-05-03 20:00:00,9994,20,4,5,0,8490.563909774437,3.102085723448322,0.08441860425663311,0.593494157251538,SPIKE,MEDIUM
2019-05-03 21:00:00,9564,21,4,5,0,8039.661654135339,3.098226185905706,0.08542555169821581,0.5908664823969622,SPIKE,MEDIUM
2019-05-03 22:00:00,9268,22,4,5,0,7707.293233082707,3.118686180113217,0.09049481639293838,0.5836716690218082,SPIKE,MEDIUM
2019-05-04 04:00:00,9103,4,5,5,1,7557.735849056604,2.8181158531571024,0.07255131391210856,0.5746297062797284,SPIKE,MEDIUM
2019-05-04 05:00:00,9239,5,5,5,1,7767.943396226415,2.8331670631441526,0.07446851377519337,0.5730148016788204,SPIKE,MEDIUM
2019-05-04 13:00:00,9378,13,5,5,1,8057.433962264151,2.897890890194903,0.07027026506907663,0.5913263211962354,SPIKE,MEDIUM
2019-05-04 14:00:00,9569,14,5,5,1,8154.094339622641,2.950220514193944,0.0692428621599599,0.6013269766004032,SPIKE,MEDIUM
2019-05-04 15:00:00,9800,15,5,5,1,8271.962264150943,2.9702246331003375,0.06429046846136732,0.6144050638578868,SPIKE,MEDIUM
2019-05-04 17:00:00,9603,17,5,5,1,8283.264150943396,2.805993310968862,0.06145482415023007,0.595319618200974,SPIKE,MEDIUM
2019-05-04 18:00:00,9451,18,5,5,1,8032.584905660377,3.0124591014110247,0.07525157073618383,0.5985446122902431,SPIKE,MEDIUM
2019-05-04 21:00:00,9257,21,5,5,1,7939.566037735849,2.5792773326078238,0.05338052149738648,0.5774162773497651,SPIKE,MEDIUM
2019-06-20 23:00:00,5986,23,3,6,0,6957.457364341085,-2.164793639138563,0.014000979087528953,0.5946547174689254,CONTEXTUAL,MEDIUM
2019-06-21 00:00:00,5752,0,4,6,0,6799.782945736434,-2.338114271311364,-0.003911113360293927,0.6572285231638344,DROP,HIGH
2019-06-21 01:00:00,5678,1,4,6,0,6766.542635658915,-2.432271968308719,0.0036916613550405097,0.656038542649861,DROP,HIGH
2019-06-21 02:00:00,5840,2,4,6,0,6978.178294573643,-2.4931193565359995,-0.0017107201212566148,0.6762078578635107,DROP,HIGH
2019-06-21 03:00:00,6121,3,4,6,0,7637.162790697675,-2.9873247054940495,-0.007268820116488439,0.7622418562576904,DROP,CRITICAL
2019-06-21 04:00:00,6385,4,4,6,0,8146.666666666667,-3.2137797204848315,-0.0012619155573938556,0.7843021070292433,DROP,CRITICAL
2019-06-21 05:00:00,6652,5,4,6,0,8420.038759689922,-3.3177340280264667,0.014514992257443238,0.7680021685092784,DROP,CRITICAL
2019-06-21 06:00:00,6870,6,4,6,0,8570.201550387597,-3.2504474583123266,0.022135677084454186,0.7423561908670514,DROP,CRITICAL
2019-06-21 07:00:00,6945,7,4,6,0,8629.6015625,-3.3264989370601485,0.044695901766699575,0.7080670383148715,DROP,CRITICAL
2019-06-21 08:00:00,7029,8,4,6,0,8680.837209302326,-3.3364622892739173,0.049258950991692974,0.7003120406984235,DROP,CRITICAL
2019-06-21 09:00:00,7036,9,4,6,0,8714.4375,-3.3806426665355227,0.05761556000441115,0.6900324949017477,DROP,CRITICAL
2019-06-21 10:00:00,6994,10,4,6,0,8655.573643410853,-3.395240561898188,0.05663550979654375,0.6942298303454131,DROP,CRITICAL
2019-06-21 11:00:00,6967,11,4,6,0,8582.209302325582,-3.320645082878833,0.06107607894680067,0.6739332907638186,DROP,HIGH
2019-06-21 12:00:00,6989,12,4,6,0,8525.139534883721,-3.207011229000511,0.059077838218229095,0.6608013348037888,DROP,HIGH
2019-06-21 13:00:00,7003,13,4,6,0,8465.139534883721,-3.140153591887163,0.06319829265135479,0.6423249666642861,DROP,HIGH
2019-06-21 14:00:00,6983,14,4,6,0,8428.852713178294,-3.135413482581792,0.06369103436574408,0.6406078280883897,DROP,HIGH
2019-06-21 15:00:00,6874,15,4,6,0,8346.488372093023,-3.192573462129598,0.05861523916433753,0.6595564940438334,DROP,HIGH
2019-06-21 16:00:00,6799,16,4,6,0,8355.992248062015,-3.187323157058307,0.05880185831564788,0.6583835488808352,DROP,HIGH
2019-06-21 17:00:00,6596,17,4,6,0,8290.302325581395,-3.425705913934808,0.04038306321146312,0.7318269833850843,DROP,CRITICAL
2019-06-21 18:00:00,6384,18,4,6,0,7989.527131782946,-3.4492398308992094,0.03788280895410123,0.7404616523486045,DROP,CRITICAL
2019-06-21 19:00:00,6543,19,4,6,0,8013.472868217054,-3.3075635179232536,0.044513034106464455,0.7055740984790722,DROP,CRITICAL
2019-06-21 20:00:00,6495,20,4,6,0,7887.84496124031,-3.118451227676568,0.04707428277957104,0.6717706660301974,DROP,HIGH
2019-06-21 21:00:00,6219,21,4,6,0,7497.100775193799,-2.9065359132667714,0.027823287051471857,0.678792367647508,DROP,HIGH
2019-06-21 22:00:00,5915,22,4,6,0,7166.217054263566,-2.806474904410094,0.019751276562164133,0.680041878197468,DROP,CRITICAL
2019-06-21 23:00:00,5696,23,4,6,0,6957.457364341085,-2.811029056558037,0.009831342846898128,0.7008661029949756,DROP,CRITICAL
2019-06-22 00:00:00,5543,0,5,6,1,6691.117647058823,-2.154775931461687,-0.009681556600199537,0.6412100228049045,DROP,HIGH
2019-06-22 01:00:00,5455,1,5,6,1,6599.431372549019,-2.1787637961064354,-0.005564622186249979,0.6364818558438368,DROP,HIGH
2019-06-22 02:00:00,5473,2,5,6,1,6621.35294117647,-2.157737252725259,-0.005863002978238718,0.6339070852693315,DROP,HIGH
2019-06-22 03:00:00,5669,3,5,6,1,6782.843137254902,-1.9991941293809172,-0.011149632950941513,0.6206570064038623,DROP,MEDIUM
2019-06-22 04:00:00,5784,4,5,6,1,6945.901960784314,-2.0455982070124574,-0.0004026377827991423,0.6058618315055782,DROP,MEDIUM
2019-06-22 05:00:00,5945,5,5,6,1,7170.725490196079,-2.08900297983414,0.0043450602501002855,0.6027902987380667,DROP,MEDIUM
2019-06-22 06:00:00,6130,6,5,6,1,7373.64705882353,-2.1516757593532048,0.019867741850232767,0.5807622484204457,DROP,MEDIUM
2019-06-22 07:00:00,6283,7,5,6,1,7551.058823529412,-2.247963032156058,0.029701927758749025,0.5753650874462002,DROP,MEDIUM
2019-06-22 11:00:00,6497,11,5,6,1,7624.16,-2.2532189765008783,0.030542722734485994,0.5744534513709791,CONTEXTUAL,MEDIUM
2019-06-22 17:00:00,6590,17,5,6,1,7752.6274509803925,-2.365397608939813,0.02615524280286785,0.6003269618729357,CONTEXTUAL,MEDIUM
2019-06-22 18:00:00,6475,18,5,6,1,7524.666666666667,-2.2481770169998243,0.022822019022990636,0.5893622195020337,CONTEXTUAL,MEDIUM
2019-06-22 19:00:00,6631,19,5,6,1,7671.098039215686,-2.2517413273051274,0.02007711165902326,0.5954729315316392,CONTEXTUAL,MEDIUM
2019-06-22 20:00:00,6499,20,5,6,1,7643.588235294118,-2.356092169937684,0.025695355333752334,0.5998529198429547,CONTEXTUAL,MEDIUM
2019-06-22 21:00:00,6225,21,5,6,1,7317.078431372549,-2.2620674058907277,0.017597039831941497,0.6020688508471326,CONTEXTUAL,MEDIUM
2019-06-22 22:00:00,6010,22,5,6,1,6998.803921568628,-2.0600628875754037,0.008460453125256673,0.5900595145300934,CONTEXTUAL,MEDIUM
2019-06-22 23:00:00,5824,23,5,6,1,6797.725490196079,-2.020832268778986,-0.005600644221161022,0.6126666575095582,CONTEXTUAL,MEDIUM
2019-06-23 00:00:00,5654,0,6,6,1,6691.117647058823,-1.9464522209038326,-0.018366042150197104,0.6273271916696699,DROP,HIGH
2019-06-23 01:00:00,5629,1,6,6,1,6599.431372549019,-1.8475033032398946,-0.016853127237487886,0.609289535070735,CONTEXTUAL,MEDIUM
2019-06-23 02:00:00,5606,2,6,6,1,6621.35294117647,-1.9078323286185173,-0.017398342811021372,0.6195214205919692,DROP,MEDIUM
2019-06-23 03:00:00,5678,3,6,6,1,6782.843137254902,-1.9830403761614364,-0.012323534268494973,0.6205964037114219,DROP,MEDIUM
2019-06-23 04:00:00,5817,4,6,6,1,6945.901960784314,-1.9874997244297756,-0.006279044866688732,0.609001873208413,DROP,MEDIUM
2019-06-23 05:00:00,6025,5,6,6,1,7170.725490196079,-1.9526590433463729,-0.006097147635884537,0.603362748595111,DROP,MEDIUM
2019-06-23 06:00:00,6169,6,6,6,1,7373.64705882353,-2.084200542796059,0.0070328904636496326,0.5966081654425381,DROP,MEDIUM
2019-06-23 07:00:00,6382,7,6,6,1,7551.058823529412,-2.072459864594772,-0.0005016455874937709,0.610125821532451,DROP,MEDIUM
